Lap,Time_s,AccelX_g,MotorRPM,Speed_mps,LongitudinalForce_N,AeroDragMagnitude_N,RequiredBrakingMagnitude_N,AvailableRegenMagnitude_N,AppliedRegenForce_N,FrictionBrakeForce_N
4,153.79,0.714,14294.5,46.178,1820.427966,354.9833709,0,1360.033284,0,0
4,153.8,0.679,14361.25,46.378,1731.191301,358.064943,0,1348.2518,0,0
4,153.81,0.667,14439.5,46.62,1700.595873,361.8114517,0,1334.440548,0,0
4,153.82,0.673,14498,46.876,1715.893587,365.7959236,0,1324.115203,0,0
4,153.83,0.69,14521.75,47.116,1759.23711,369.5511827,0,1319.923289,0,0
4,153.84,0.711,14560.75,47.276,1812.779109,372.0653428,0,1313.039726,0,0
4,153.85,0.729,14613.5,47.459,1858.672251,374.9513627,0,1303.729265,0,0
4,153.86,0.744,14605.5,47.678,1896.916536,378.41978,0,1305.141278,0,0
4,153.87,0.761,14561.75,47.907,1940.260059,382.063651,0,1312.863224,0,0
4,153.88,0.781,14544.5,48.073,1991.252439,384.7159752,0,1315.907877,0,0
4,153.89,0.794,14564.25,48.174,2024.397486,386.3342279,0,1312.42197,0,0
4,153.9,0.793,14577,48.379,2021.847867,389.629243,0,1310.171574,0,0
4,153.91,0.781,14631.25,48.471,1991.252439,391.1125301,0,1300.596361,0,0
4,153.92,0.765,14699.5,48.626,1950.458535,393.6179197,0,1288.550125,0,0
4,153.93,0.76,14730.75,48.797,1937.71044,396.3912103,0,1283.034449,0,0
4,153.94,0.786,14754.75,49.121,2004.000534,401.6725648,0,1278.79841,0,0
4,153.95,0.845,14747.75,49.417,2154.428055,406.5280566,0,1280.033921,0,0
4,153.96,0.911,14759.25,49.604,2322.702909,409.6105821,0,1278.004153,0,0
4,153.97,0.958,14810.75,49.799,2442.535002,412.8373808,0,1268.914319,0,0
4,153.98,0.979,14822.75,50.023,2496.077001,416.5596867,0,1266.796299,0,0
4,153.99,0.984,14814.75,50.206,2508.825096,419.6130765,0,1268.208312,0,0
4,154,0.977,14822.25,50.394,2490.977763,422.7615033,0,1266.88455,0,0
4,154.01,0.966,14820,50.616,2462.931954,426.4944786,0,1267.281679,0,0
4,154.02,0.955,14808.5,50.794,2434.886145,429.4994376,0,1269.311448,0,0
4,154.03,0.947,14816.25,50.985,2414.489193,432.7355927,0,1267.94356,0,0
4,154.04,0.948,14837.75,51.267,2417.038812,437.5357856,0,1264.148775,0,0
4,154.05,0.963,14860,51.544,2455.283097,442.2766455,0,1260.221614,0,0
4,154.06,0.986,14815.75,51.734,2513.924334,445.5432698,0,1268.031811,0,0
4,154.07,0.998,14734.5,51.94,2544.519762,449.0985583,0,1282.372568,0,0
4,154.08,0.992,14665.75,52.13,2529.222048,452.3902331,0,1294.507055,0,0
4,154.09,0.98,14640.25,52.358,2498.62662,456.3561082,0,1299.007846,0,0
4,154.1,0.971,14661,52.516,2475.680049,459.1145428,0,1295.345438,0,0
4,154.11,0.957,14737.5,52.657,2439.985383,461.583202,0,1281.843063,0,0
4,154.12,0.932,14784.5,52.782,2376.244908,463.7772649,0,1273.547487,0,0
4,154.13,0.899,14608.75,52.839,2292.107481,464.7794845,0,1304.567648,0,0
4,154.14,0.852,14151.5,52.883,2172.275388,465.5538675,0,1385.273016,0,0
4,154.15,0.763,13782,52.739,1945.359297,463.0219203,0,1450.490367,0,0
4,154.16,0.61,13492.75,52.515,1555.26759,459.0970582,0,1501.543463,0,0
4,154.17,0.401,13388.25,52.293,1022.397219,455.2237222,0,1519.987883,0,0
4,154.18,0.172,13250.5,52.126,438.534468,452.3208108,0,1544.300982,0,0
4,154.19,-0.045,13105.5,51.974,-114.732855,449.6867119,0,1569.893718,0,0
4,154.2,-0.236,12951.75,51.77,-601.710084,446.1635635,155.5465205,1597.030843,-155.5465205,0
4,154.21,-0.405,12846.75,51.568,-1032.595695,442.6886085,589.9070865,1615.563514,-589.9070865,0
4,154.22,-0.553,12813.25,51.349,-1409.939307,438.9365552,971.0027518,1621.476318,-971.0027518,0
4,154.23,-0.683,12795.25,51.112,-1741.389777,434.8941047,1306.495672,1624.653348,-1306.495672,0
4,154.24,-0.79,12768.75,50.881,-2014.19901,430.9719916,1583.227018,1629.330641,-1583.227018,0
4,154.25,-0.872,12720,50.671,-2223.267768,427.421851,1795.845917,1637.935095,-1637.935095,-157.9108219
4,154.26,-0.929,12702.25,50.468,-2368.596051,424.0040052,1944.592046,1641.067999,-1641.067999,-303.5240468
4,154.27,-0.965,12689,50.249,-2460.382335,420.3321575,2040.050178,1643.406646,-1643.406646,-396.643532
4,154.28,-0.985,12636.5,50.027,-2511.374715,416.6263082,2094.748407,1652.672981,-1652.672981,-442.0754258
4,154.29,-0.993,12624.5,49.769,-2531.771667,412.3401262,2119.431541,1654.791,-1654.791,-464.6405403
4,154.3,-0.992,12578.25,49.55,-2529.222048,408.7192455,2120.502803,1662.954201,-1662.954201,-457.5486019
4,154.31,-0.978,12476,49.333,-2493.527382,405.1471822,2088.3802,1681.001492,-1681.001492,-407.3787078
4,154.32,-0.949,12397.5,49.132,-2419.588431,401.8524835,2017.735948,1694.85687,-1694.85687,-322.8790778
4,154.33,-0.908,12314.75,48.947,-2315.054052,398.8319369,1916.222115,1709.462379,-1709.462379,-206.7597357
4,154.34,-0.861,12185.75,48.725,-2195.221959,395.2223224,1799.999637,1732.231089,-1732.231089,-67.7685474
4,154.35,-0.817,12156.25,48.497,-2083.038723,391.5322306,1691.506492,1737.437887,-1691.506492,0
4,154.36,-0.779,12119.75,48.287,-1986.153201,388.1487739,1598.004427,1743.880197,-1598.004427,0
4,154.37,-0.747,12021,48.094,-1904.565393,385.0521639,1519.513229,1761.309732,-1519.513229,0
4,154.38,-0.718,12018.25,47.896,-1830.626442,381.8882187,1448.738223,1761.795112,-1448.738223,0
4,154.39,-0.692,12033,47.708,-1764.336348,378.8961492,1385.440199,1759.191713,-1385.440199,0
4,154.4,-0.669,11996.75,47.542,-1705.695111,376.2639979,1329.431113,1765.589897,-1329.431113,0
4,154.41,-0.647,11958.75,47.336,-1649.603493,373.0103503,1276.593143,1772.296958,-1276.593143,0
4,154.42,-0.627,11879.75,47.157,-1598.611113,370.194624,1228.416489,1786.240587,-1228.416489,0
4,154.43,-0.608,11835.75,46.973,-1550.168352,367.311365,1182.856987,1794.006659,-1182.856987,0
4,154.44,-0.592,11811,46.794,-1509.374448,364.5172723,1144.857176,1798.375074,-1144.857176,0
4,154.45,-0.59,11772.5,46.604,-1504.27521,361.5631467,1142.712063,1805.170386,-1142.712063,0
4,154.46,-0.608,11767.25,46.391,-1550.168352,358.2657062,1191.902646,1806.09702,-1191.902646,0
4,154.47,-0.648,11768.25,46.161,-1652.153112,354.7220513,1297.431061,1805.920518,-1297.431061,0
4,154.48,-0.696,11760.5,45.949,-1774.534824,351.471325,1423.063499,1807.288406,-1423.063499,0
4,154.49,-0.739,11733,45.766,-1884.168441,348.6773068,1535.491134,1812.142201,-1535.491134,0
4,154.5,-0.767,11689.75,45.582,-1955.557773,345.8792622,1609.678511,1819.775896,-1609.678511,0
4,154.51,-0.776,11645,45.391,-1978.504344,342.9866936,1635.51765,1827.674344,-1635.51765,0
4,154.52,-0.77,11610.25,45.183,-1963.20663,339.8504871,1623.356143,1833.807775,-1623.356143,0
4,154.53,-0.752,11540.75,44.926,-1917.313488,335.9953568,1581.318131,1846.074638,-1581.318131,0
4,154.54,-0.726,11467.5,44.713,-1851.023394,332.8169142,1518.20648,1859.003383,-1518.20648,0
4,154.55,-0.694,11368.75,44.503,-1769.435586,329.6980259,1439.73756,1876.432918,-1439.73756,0
4,154.56,-0.661,11281.75,44.323,-1685.298159,327.0363794,1358.26178,1891.78856,-1358.26178,0
4,154.57,-0.635,11243.25,44.132,-1619.008065,324.223873,1294.784192,1898.583872,-1294.784192,0
4,154.58,-0.62,11245,43.929,-1580.76378,321.2479792,1259.515801,1898.274995,-1259.515801,0
4,154.59,-0.619,11320.75,43.71,-1578.214161,318.0529172,1260.161244,1884.904996,-1260.161244,0
4,154.6,-0.629,11331.75,43.503,-1603.710351,315.0476067,1288.662744,1882.963478,-1288.662744,0
4,154.61,-0.646,11289.75,43.309,-1647.053874,312.243986,1334.809888,1890.376547,-1334.809888,0
4,154.62,-0.662,11256.25,43.123,-1687.847778,309.5677446,1378.280033,1896.289351,-1378.280033,0
4,154.63,-0.676,11204.5,42.959,-1723.542444,307.2176034,1416.324841,1905.42331,-1416.324841,0
4,154.64,-0.687,11157.5,42.811,-1751.588253,305.1044311,1446.483822,1913.718887,-1446.483822,0
4,154.65,-0.694,11106,42.651,-1769.435586,302.8281243,1466.607462,1922.808721,-1466.607462,0
4,154.66,-0.699,11046.5,42.487,-1782.183681,300.5037554,1481.679926,1933.310567,-1481.679926,0
4,154.67,-0.701,10965,42.335,-1787.282919,298.3574581,1488.925461,1947.69545,-1488.925461,0
4,154.68,-0.702,10863.75,42.187,-1789.832538,296.2750337,1493.557504,1965.56624,-1493.557504,0
4,154.69,-0.703,10782.75,42.04,-1792.382157,294.2138987,1498.168258,1979.862872,-1498.168258,0
4,154.7,-0.707,10747.25,41.882,-1802.580633,292.0065513,1510.574082,1986.128679,-1510.574082,0
4,154.71,-0.719,10780.25,41.705,-1833.176061,289.5436343,1543.632427,1980.304126,-1543.632427,0
4,154.72,-0.739,10824.5,41.518,-1884.168441,286.9529008,1597.21554,1972.493929,-1597.21554,0
4,154.73,-0.764,10840,41.291,-1947.908916,283.8236443,1664.085272,1969.758153,-1664.085272,0
4,154.74,-0.786,10809.75,41.112,-2004.000534,281.3681789,1722.632355,1975.097328,-1722.632355,0
4,154.75,-0.801,10750.5,40.932,-2042.244819,278.9097531,1763.335066,1985.555049,-1763.335066,0
4,154.76,-0.805,10678,40.778,-2052.443295,276.8149958,1775.628299,1998.351417,-1775.628299,0
4,154.77,-0.799,10666.75,40.616,-2037.145581,274.619942,1762.525639,2000.33706,-1762.525639,0
4,154.78,-0.781,10768,40.487,-1991.252439,272.8782779,1718.374161,1982.46627,-1718.374161,0
4,154.79,-0.742,10976.5,40.412,-1891.817298,271.8682295,1619.949069,1945.665681,-1619.949069,0
4,154.8,-0.665,11101.75,40.418,-1695.496635,271.9489644,1423.547671,1923.558853,-1423.547671,0
4,154.81,-0.544,11199.75,40.5,-1386.992736,273.0535434,1113.939193,1906.261693,-1113.939193,0
4,154.82,-0.383,11214.75,40.611,-976.504077,274.5523324,701.9517446,1903.614169,-701.9517446,0
4,154.83,-0.201,11206,40.71,-512.473419,275.8925511,236.5808679,1905.158558,-236.5808679,0
4,154.84,-0.02,11219.75,40.789,-50.99238,276.9643595,0,1902.731661,0,0
4,154.85,0.144,11252,40.864,367.145136,277.9838218,0,1897.039483,0,0
4,154.86,0.28,11291.25,40.922,713.89332,278.7734902,0,1890.111794,0,0
4,154.87,0.38,11300.5,40.969,968.85522,279.4142154,0,1888.479154,0,0
4,154.88,0.444,11290.25,40.991,1132.030836,279.714382,0,1890.288296,0,0
4,154.89,0.474,11288.5,40.989,1208.519406,279.6870874,0,1890.597174,0,0
4,154.9,0.474,11266.5,40.997,1208.519406,279.7962736,0,1894.48021,0,0
4,154.91,0.45,11224.25,41.011,1147.32855,279.9874006,0,1901.937403,0,0
4,154.92,0.407,11210.25,41.011,1037.694933,279.9874006,0,1904.408426,0,0
4,154.93,0.352,11227.25,40.956,897.465888,279.2369199,0,1901.407898,0,0
4,154.94,0.288,11271.5,40.927,734.290272,278.8416175,0,1893.597701,0,0
4,154.95,0.224,11310.5,40.907,571.114656,278.5691582,0,1886.714138,0,0
4,154.96,0.171,11338.5,40.927,435.984849,278.8416175,0,1881.772092,0,0
4,154.97,0.138,11311.5,41.012,351.847422,280.001055,0,1886.537636,0,0
4,154.98,0.128,11277,41.083,326.351232,280.9713702,0,1892.626942,0,0
4,154.99,0.13,11292.75,41.109,331.45047,281.3271167,0,1889.847042,0,0
4,155,0.134,11303.25,41.117,341.648946,281.4366224,0,1887.993775,0,0
4,155.01,0.137,11306.5,41.13,349.297803,281.6146147,0,1887.420144,0,0
4,155.02,0.143,11301.75,41.157,364.595517,281.9844708,0,1888.258527,0,0
4,155.03,0.154,11301.75,41.188,392.641326,282.4094197,0,1888.258527,0,0
4,155.04,0.17,11328.5,41.239,433.43523,283.1092253,0,1883.537109,0,0
4,155.05,0.189,11335,41.304,481.877991,284.0023897,0,1882.389848,0,0
4,155.06,0.207,11364.25,41.366,527.771133,284.8556418,0,1877.227176,0,0
4,155.07,0.22,11380,41.398,560.91618,285.2965308,0,1874.447275,0,0
4,155.08,0.223,11379.25,41.42,568.565037,285.5998397,0,1874.579651,0,0
4,155.09,0.216,11361.75,41.448,550.717704,285.9861023,0,1877.66843,0,0
4,155.1,0.197,11273.75,41.465,502.274943,286.2207463,0,1893.200573,0,0
4,155.11,0.161,11168.25,41.424,410.488659,285.6550041,0,1911.821494,0,0
4,155.12,0.099,11124.75,41.34,252.412281,284.4976706,0,1919.499315,0,0
4,155.13,0.01,11079.25,41.283,25.49619,283.7136751,0,1927.530139,0,0
4,155.14,-0.096,11037.5,41.195,-244.763424,282.5054202,0,1934.899082,0,0
4,155.15,-0.207,11006.25,41.088,-527.771133,281.0397655,246.7313675,1940.414758,-246.7313675,0
4,155.16,-0.312,10975,40.969,-795.481128,279.4142154,516.0669126,1945.930434,-516.0669126,0
4,155.17,-0.407,10906.25,40.844,-1037.694933,277.7117821,759.9831509,1958.064921,-759.9831509,0
4,155.18,-0.492,10794.5,40.704,-1254.412548,275.8112329,978.6013151,1977.788977,-978.6013151,0
4,155.19,-0.569,10730,40.559,-1450.733211,273.8496863,1176.883525,1989.173332,-1176.883525,0
4,155.2,-0.637,10664.5,40.411,-1624.107303,271.8547748,1352.252528,2000.734189,-1352.252528,0
4,155.21,-0.697,10553.5,40.266,-1777.084443,269.9073733,1507.17707,2020.325869,-1507.17707,0
4,155.22,-0.75,10437.75,40.106,-1912.21425,267.7666401,1644.44761,2040.755933,-1644.44761,0
4,155.23,-0.797,10356.75,39.943,-2032.046343,265.5945328,1766.45181,2055.052564,-1766.45181,0
4,155.24,-0.836,10304.75,39.781,-2131.481484,263.4445159,1868.036968,2064.230649,-1868.036968,0
4,155.25,-0.867,10201.75,39.632,-2210.519673,261.4747454,1949.044928,2082.410317,-1949.044928,0
4,155.26,-0.889,10137,39.47,-2266.611291,259.3415028,2007.269788,2093.838797,-2007.269788,0
4,155.27,-0.901,10122.75,39.315,-2297.206719,257.3086169,2039.898102,2096.353945,-2039.898102,0
4,155.28,-0.905,10107,39.145,-2307.405195,255.0881975,2052.316997,2099.133846,-2052.316997,0
4,155.29,-0.905,10077.5,38.975,-2307.405195,252.8774002,2054.527795,2104.340644,-2054.527795,0
4,155.3,-0.905,10040.25,38.818,-2307.405195,250.8442103,2056.560985,2110.915329,-2056.560985,0
4,155.31,-0.903,9958.75,38.677,-2302.305957,249.0252193,2053.280738,2125.300212,-2053.280738,0
4,155.32,-0.895,9886.5,38.537,-2281.909005,247.2256778,2034.683327,2138.052454,-2034.683327,0
4,155.33,-0.884,9753,38.471,-2253.863196,246.3795859,2007.48361,2161.615422,-2007.48361,0
4,155.34,-0.876,9654.75,38.3,-2233.466244,244.1941852,1989.272059,2178.956706,-1989.272059,0
4,155.35,-0.88,9672.75,38.118,-2243.66472,241.8788982,2001.785822,2175.779677,-2001.785822,0
4,155.36,-0.893,9728,37.944,-2276.809767,239.675694,2037.134073,2166.027962,-2037.134073,0
4,155.37,-0.91,9828.25,37.756,-2320.15329,237.3065498,2082.84674,2148.333674,-2082.84674,0
4,155.38,-0.923,9890,37.591,-2353.298337,235.2369437,2118.061393,2137.434699,-2118.061393,0
4,155.39,-0.922,9906.25,37.455,-2350.748718,233.5379013,2117.210817,2134.566547,-2117.210817,0
4,155.4,-0.9,9813.75,37.356,-2294.6571,232.3049713,2062.352129,2150.892948,-2062.352129,0
4,155.41,-0.858,9739.5,37.266,-2187.573102,231.1869575,1956.386145,2163.998194,-1956.386145,0
4,155.42,-0.8,9674.5,37.196,-2039.6952,230.3192557,1809.375944,2175.470799,-1809.375944,0
4,155.43,-0.728,9590.5,37.166,-1856.122632,229.9478829,1626.174749,2190.296936,-1626.174749,0
4,155.44,-0.652,9575.25,37.119,-1662.351588,229.366668,1432.98492,2192.988586,-1432.98492,0
4,155.45,-0.586,9575.75,37.049,-1494.076734,228.5023921,1265.574342,2192.900335,-1265.574342,0
4,155.46,-0.541,9613.25,36.931,-1379.343879,227.0491629,1152.294716,2186.281524,-1152.294716,0
4,155.47,-0.522,9624.25,36.815,-1330.901118,225.6250835,1105.276035,2184.340006,-1105.276035,0
4,155.48,-0.523,9638.25,36.702,-1333.450737,224.2421414,1109.208596,2181.868983,-1109.208596,0
4,155.49,-0.536,9630.25,36.577,-1366.595784,222.7172907,1143.878493,2183.280996,-1143.878493,0
4,155.5,-0.552,9586.25,36.482,-1407.389688,221.5618834,1185.827805,2191.047068,-1185.827805,0
4,155.51,-0.567,9537,36.382,-1445.633973,220.3489114,1225.285062,2199.739773,-1225.285062,0
4,155.52,-0.579,9492.25,36.29,-1476.229401,219.2359177,1256.993483,2207.638221,-1256.993483,0
4,155.53,-0.587,9418.75,36.187,-1496.626353,217.9931922,1278.633161,2220.61109,-1278.633161,0
4,155.54,-0.59,9362.75,36.119,-1504.27521,217.1746878,1287.100522,2230.495181,-1287.100522,0
4,155.55,-0.586,9297,36.057,-1494.076734,216.4297462,1277.646988,2242.100163,-1277.646988,0
4,155.56,-0.575,9260.25,35.998,-1466.030925,215.7220385,1250.308887,2248.586598,-1250.308887,0
4,155.57,-0.558,9257.25,35.923,-1422.687402,214.8240831,1207.863319,2249.116103,-1207.863319,0
4,155.58,-0.542,9322.75,35.839,-1381.893498,213.8205965,1168.072902,2237.555247,-1168.072902,0
4,155.59,-0.524,9345.25,35.766,-1336.000356,212.9504267,1123.049929,2233.58396,-1123.049929,0
4,155.6,-0.502,9307.75,35.711,-1279.908738,212.2959913,1067.612747,2240.202771,-1067.612747,0
4,155.61,-0.477,9296,35.65,-1216.168263,211.571341,1004.596922,2242.276665,-1004.596922,0
4,155.62,-0.453,9280.5,35.588,-1154.977407,210.8360805,944.1413265,2245.01244,-944.1413265,0
4,155.63,-0.431,9274.25,35.538,-1098.885789,210.2440608,888.6417282,2246.115575,-888.6417282,0
4,155.64,-0.411,9270.25,35.485,-1047.893409,209.6174287,838.2759803,2246.821582,-838.2759803,0
4,155.65,-0.394,9289,35.433,-1004.549886,209.0035288,795.5463572,2243.512176,-795.5463572,0
4,155.66,-0.378,9281.25,35.399,-963.755982,208.6026194,755.1533626,2244.880064,-755.1533626,0
4,155.67,-0.36,9328.25,35.398,-917.86284,208.5908338,709.2720062,2236.584488,-709.2720062,0
4,155.68,-0.331,9373.5,35.424,-843.923889,208.8973683,635.0265207,2228.597789,-635.0265207,0
4,155.69,-0.29,9398.5,35.452,-739.38951,209.227734,530.161776,2224.185248,-530.161776,0
4,155.7,-0.242,9411.5,35.47,-617.007798,209.4402498,407.5675482,2221.890727,-407.5675482,0
4,155.71,-0.195,9428.75,35.498,-497.175705,209.7710444,287.4046606,2218.846074,-287.4046606,0
4,155.72,-0.15,9418.5,35.548,-382.44285,210.3623982,172.0804518,2220.655216,-172.0804518,0
4,155.73,-0.107,9414.5,35.574,-272.809233,210.6702311,62.13900187,2221.361222,-62.13900187,0
4,155.74,-0.065,9411,35.606,-165.725235,211.0494114,0,2221.978978,0,0
4,155.75,-0.027,9411,35.638,-68.839713,211.4289326,0,2221.978978,0,0
4,155.76,0.008,9413.25,35.65,20.396952,211.571341,0,2221.581849,0,0
4,155.77,0.041,9425,35.703,104.534379,212.2008846,0,2219.507955,0,0
4,155.78,0.071,9433.5,35.752,181.022949,212.7837476,0,2218.007691,0,0
4,155.79,0.097,9425.75,35.808,247.313043,213.4508556,0,2219.375579,0,0
4,155.8,0.115,9321.5,35.846,293.206185,213.9041306,0,2237.775874,0,0
4,155.81,0.117,9230.25,35.831,298.305423,213.7251488,0,2253.881647,0,0
4,155.82,0.092,9230.25,35.759,234.564948,212.867079,0,2253.881647,0,0
4,155.83,0.038,9203.75,35.675,96.885522,211.868179,0,2258.55894,0,0
4,155.84,-0.038,9153.5,35.571,-96.885522,210.6347005,0,2267.428147,0,0
4,155.85,-0.126,9076.75,35.469,-321.251994,209.4284405,111.8235535,2280.974647,-111.8235535,0
4,155.86,-0.216,9015.75,35.375,-550.717704,208.3198563,342.3978477,2291.741246,-342.3978477,0
4,155.87,-0.302,8973.5,35.265,-769.984938,207.0263125,562.9586255,2299.19844,-562.9586255,0
4,155.88,-0.384,8884.5,35.136,-979.053696,205.5144708,773.5392252,2314.907084,-773.5392252,0
4,155.89,-0.465,8818.75,34.973,-1185.572835,203.6120826,981.9607524,2326.512066,-981.9607524,0
4,155.9,-0.546,8756.75,34.817,-1392.091974,201.7996763,1190.292298,2337.455167,-1190.292298,0
4,155.91,-0.628,8688,34.627,-1601.160732,199.6032021,1401.55753,2349.589654,-1401.55753,0
4,155.92,-0.709,8650.25,34.411,-1807.679871,197.1207566,1610.559114,2356.252591,-1610.559114,0
4,155.93,-0.789,8580.75,34.189,-2011.649391,194.5855413,1817.06385,2368.519454,-1817.06385,0
4,155.94,-0.866,8469.25,33.914,-2207.970054,191.4678241,2016.50223,2388.199385,-2016.50223,0
4,155.95,-0.934,8404,33.683,-2381.344146,188.8683998,2192.475746,2399.716116,-2192.475746,0
4,155.96,-0.989,8334,33.472,-2521.573191,186.5095593,2335.063632,2412.07123,-2335.063632,0
4,155.97,-1.029,8243.75,33.277,-2623.557951,184.3427677,2439.215183,2428.000502,-2428.000502,-11.21468146
4,155.98,-1.051,8202.25,33.095,-2679.649569,182.3318511,2497.317718,2435.325319,-2435.325319,-61.99239857
4,155.99,-1.053,8162.75,32.942,-2684.748807,180.6498877,2504.098919,2442.297134,-2442.297134,-61.80178569
4,156,-1.039,8130.25,32.789,-2649.054141,178.9757182,2470.078423,2448.033436,-2448.033436,-22.04498638
4,156.01,-1.015,8172.25,32.608,-2587.863285,177.0052285,2410.858057,2440.620368,-2410.858057,0
4,156.02,-0.987,8221,32.436,-2516.473953,175.1428263,2341.331127,2432.015914,-2341.331127,0
4,156.03,-0.954,8205.5,32.3,-2432.336526,173.6772024,2258.659324,2434.751689,-2258.659324,0
4,156.04,-0.915,8154,32.171,-2332.901385,172.2927058,2160.608679,2443.841523,-2160.608679,0
4,156.05,-0.873,8120.25,32.026,-2225.817387,170.7431026,2055.074284,2449.798453,-2055.074284,0
4,156.06,-0.833,8070.5,31.898,-2123.832627,169.3809942,1954.451633,2458.579409,-1954.451633,0
4,156.07,-0.798,8032.25,31.753,-2034.595962,167.8445705,1866.751392,2465.330596,-1866.751392,0
4,156.08,-0.772,7972.75,31.607,-1968.305868,166.3046234,1802.001245,2475.832443,-1802.001245,0
4,156.09,-0.754,7918,31.46,-1922.412726,164.7612988,1757.651427,2485.495907,-1757.651427,0
4,156.1,-0.746,7859.75,31.309,-1902.015774,163.1834698,1738.832304,2495.777126,-1738.832304,0
4,156.11,-0.747,7806,31.151,-1904.565393,161.5406239,1743.024769,2505.264089,-1743.024769,0
4,156.12,-0.755,7756.25,30.984,-1924.962345,159.8132333,1765.149112,2514.045045,-1765.149112,0
4,156.13,-0.768,7708.75,30.818,-1958.107392,158.1053886,1800.002003,2522.428872,-1800.002003,0
4,156.14,-0.785,7654.75,30.582,-2001.450915,155.6931618,1845.757753,2531.95996,-1845.757753,0
4,156.15,-0.804,7608,30.405,-2049.893676,153.8961608,1895.997515,2540.211411,-1895.997515,0
4,156.16,-0.824,7564.75,30.23,-2100.886056,152.1297195,1948.756336,2547.845106,-1948.756336,0
4,156.17,-0.845,7530.5,30.042,-2154.428055,150.2434176,2004.184637,2553.890287,-2004.184637,0
4,156.18,-0.865,7483.5,29.862,-2205.420435,148.4484108,2056.972024,2562.185864,-2056.972024,0
4,156.19,-0.882,7431.75,29.681,-2248.763958,146.6543091,2102.109649,2571.319823,-2102.109649,0
4,156.2,-0.898,7373.75,29.498,-2289.557862,144.851472,2144.70639,2581.556917,-2144.70639,0
4,156.21,-0.911,7309.5,29.309,-2322.702909,143.0012297,2179.701679,2592.897147,-2179.701679,0
4,156.22,-0.922,7246.5,29.113,-2350.748718,141.0950218,2209.653696,2604.016749,-2209.653696,0
4,156.23,-0.933,7189.25,28.915,-2378.794527,139.1823495,2239.612177,2614.121467,-2239.612177,0
4,156.24,-0.942,7111.75,28.728,-2401.741098,137.3879219,2264.353176,2627.800343,-2264.353176,0
4,156.25,-0.951,7040,28.536,-2424.687669,135.5576286,2289.13004,2640.464335,-2289.13004,0
4,156.26,-0.957,6976.5,28.34,-2439.985383,133.701864,2306.283519,2651.672188,-2306.283519,0
4,156.27,-0.963,6890.5,28.143,-2455.283097,131.8495196,2323.433577,2666.851328,-2323.433577,0
4,156.28,-0.969,6824.5,27.934,-2470.580811,129.8984676,2340.682343,2678.500436,-2340.682343,0
4,156.29,-0.977,6757.5,27.732,-2490.977763,128.0265827,2362.95118,2690.326045,-2362.95118,0
4,156.3,-0.986,6711.25,27.523,-2513.924334,126.1041301,2387.820204,2698.489245,-2387.820204,0
4,156.31,-0.995,6660.25,27.32,-2536.870905,124.2507905,2412.620115,2707.490828,-2412.620115,0
4,156.32,-1.002,6614.5,27.123,-2554.718238,122.4653472,2432.252891,2715.565777,-2432.252891,0
4,156.33,-1.002,6568.75,26.904,-2554.718238,120.4956806,2434.222557,2723.640727,-2434.222557,0
4,156.34,-0.99,6523.25,26.734,-2524.12281,118.9777243,2405.145086,2731.671551,-2405.145086,0
4,156.35,-0.968,6483.5,26.574,-2468.031192,117.5578492,2350.473343,2738.68749,-2350.473343,0
4,156.36,-0.938,6478,26.416,-2391.542622,116.1640867,2275.378535,2739.658249,-2275.378535,0
4,156.37,-0.904,6471.25,26.28,-2304.855576,114.9710485,2189.884527,2740.849635,-2189.884527,0
4,156.38,-0.869,6455.75,26.143,-2215.618911,113.7754642,2101.843447,2743.58541,-2101.843447,0
4,156.39,-0.836,6438.5,25.995,-2131.481484,112.4909058,2018.990578,2746.630064,-2018.990578,0
4,156.4,-0.807,6403.75,25.844,-2057.542533,111.187825,1946.354708,2752.763495,-1946.354708,0
4,156.41,-0.786,6363.25,25.685,-2004.000534,109.8239122,1894.176622,2759.911811,-1894.176622,0
4,156.42,-0.771,6309.25,25.527,-1965.756249,108.4769153,1857.279334,2769.442899,-1857.279334,0
4,156.43,-0.76,6235.75,25.381,-1937.71044,107.2396106,1830.470829,2782.415768,-1830.470829,0
4,156.44,-0.751,6177.5,25.225,-1914.763869,105.9254018,1808.838467,2792.696988,-1808.838467,0
4,156.45,-0.744,6120,25.066,-1896.916536,104.5942574,1792.322279,2802.845832,-1792.322279,0
4,156.46,-0.74,6051.25,24.917,-1886.71806,103.3544725,1783.363588,2814.980318,-1783.363588,0
4,156.47,-0.738,6000.25,24.762,-1881.618822,102.0726074,1779.546215,2823.981901,-1779.546215,0
4,156.48,-0.739,5957.75,24.603,-1884.168441,100.7659732,1783.402468,2831.483221,-1783.402468,0
4,156.49,-0.74,5896,24.458,-1886.71806,99.5817265,1787.136333,2842.382196,-1787.136333,0
4,156.5,-0.741,5825.75,24.311,-1889.267679,98.38829099,1790.879388,2854.781435,-1790.879388,0
4,156.51,-0.741,5753.5,24.169,-1889.267679,97.24228015,1792.025399,2867.533678,-1792.025399,0
4,156.52,-0.739,5668.5,24.016,-1884.168441,96.01500748,1788.153434,2882.536316,-1788.153434,0
4,156.53,-0.738,5556.75,23.793,-1881.618822,94.24019574,1787.378626,2902.260373,-1787.378626,0
4,156.54,-0.737,5422.25,23.638,-1879.069203,93.01633571,1786.052867,2925.999842,-1786.052867,0
