time,dt_s,speed_mps,motor_rpm,drive_torque_per_motor_Nm,regen_torque_per_motor_Nm,torque_per_motor_Nm,total_motor_torque_Nm,friction_brake_force_N
968.9619,0.035,14.3045,8718.9,3.7184,0,3.7184,14.8736,0
968.9968,0.0349,14.3281,8733.3,4.1003,0,4.1003,16.4013,0
969.0317,0.0348,14.3542,8749.2,4.4908,0,4.4908,17.9633,0
969.0666,0.0348,14.3813,8765.7,5.054,0,5.054,20.216,0
969.1013,0.0347,14.396,8774.7,5.5204,0,5.5204,22.0816,0
969.1361,0.0347,14.4032,8779,6.0054,0,6.0054,24.0216,0
969.1708,0.0347,14.4067,8781.2,6.6002,0,6.6002,26.4009,0
969.2055,0.0347,14.415,8786.2,7.3862,0,7.3862,29.5448,0
969.2402,0.0347,14.4188,8788.6,7.9546,0,7.9546,31.8184,0
969.2749,0.0347,14.4108,8783.7,7.562,0,7.562,30.248,0
969.3096,0.0347,14.4014,8777.9,6.4728,0,6.4728,25.8911,0
969.3443,0.0347,14.3888,8770.3,7.4431,0,7.4431,29.7723,0
969.379,0.0347,14.4126,8784.7,9.9888,0,9.9888,39.9554,0
969.4137,0.0345,14.491,8832.5,10.5942,0,10.5942,42.3768,0
969.4482,0.0343,14.5885,8892,11.4002,0,11.4002,45.6009,0
969.4825,0.034,14.7165,8970,11.311,0,11.311,45.2439,0
969.5165,0.0336,14.8852,9072.8,11.222,0,11.222,44.888,0
969.5501,0.0332,15.0668,9183.5,12.3921,0,12.3921,49.5684,0
969.5832,0.0328,15.2639,9303.6,12.0815,0,12.0815,48.326,0
969.616,0.0323,15.4728,9431,9.6564,0,9.6564,38.6258,0
969.6483,0.0319,15.6745,9553.9,7.7723,0,7.7723,31.0894,0
969.6802,0.0315,15.8628,9668.7,6.9657,0,6.9657,27.8628,0
969.7117,0.0312,16.0408,9777.2,6.8219,0,6.8219,27.2876,0
969.7429,0.0308,16.2228,9888.1,7.0442,0,7.0442,28.1767,0
969.7737,0.0305,16.4054,9999.4,6.9546,0,6.9546,27.8184,0
969.8042,0.0302,16.5716,10101,6.3463,0,6.3463,25.3852,0
969.8344,0.0299,16.7094,10185,6.2548,0,6.2548,25.0192,0
969.8643,0.0297,16.85,10270,7.1044,0,7.1044,28.4175,0
969.894,0.0294,17.0165,10372,7.3776,0,7.3776,29.5104,0
969.9234,0.0291,17.1594,10459,6.3701,0,6.3701,25.4806,0
969.9525,0.029,17.2573,10519,5.2254,0,5.2254,20.9017,0
969.9815,0.0288,17.3321,10564,4.6766,0,4.6766,18.7064,0
970.0103,0.0287,17.4013,10606,4.6428,0,4.6428,18.5711,0
970.0391,0.0286,17.4793,10654,5.0228,0,5.0228,20.0911,0
970.0677,0.0285,17.5619,10704,5.6295,0,5.6295,22.5181,0
970.0961,0.0283,17.6452,10755,5.6607,0,5.6607,22.643,0
970.1245,0.0282,17.7248,10804,5.4883,0,5.4883,21.9531,0
970.1527,0.0281,17.8018,10851,5.3982,0,5.3982,21.5927,0
970.1808,0.028,17.8781,10897,5.3546,0,5.3546,21.4184,0
970.2087,0.0279,17.9521,10942,5.396,0,5.396,21.5842,0
970.2366,0.0277,18.0366,10994,5.645,0,5.645,22.5801,0
970.2643,0.0276,18.14,11057,6.2885,0,6.2885,25.1539,0
970.2919,0.0274,18.2545,11126,6.5445,0,6.5445,26.178,0
970.3193,0.0272,18.3671,11195,5.9754,0,5.9754,23.9018,0
970.3465,0.0271,18.4585,11251,4.8856,0,4.8856,19.5423,0
970.3736,0.027,18.5116,11283,3.3354,0,3.3354,13.3416,0
970.4006,0.027,18.5194,11288,1.6493,0,1.6493,6.5973,0
970.4276,0.0271,18.483,11266,0.7191,0,0.7191,2.8765,0
970.4546,0.0271,18.4315,11234,0.5849,0,0.5849,2.3397,0
970.4818,0.0272,18.3815,11204,0.6659,0,0.6659,2.6635,0
970.509,0.0273,18.3312,11173,0.689,0,0.689,2.756,0
970.5362,0.0274,18.2777,11141,1.0263,0,1.0263,4.105,0
970.5636,0.0274,18.2286,11111,1.2996,0,1.2996,5.1984,0
970.591,0.0275,18.1883,11086,1.5463,0,1.5463,6.185,0
970.6185,0.0275,18.1505,11063,1.9439,0,1.9439,7.7757,0
970.6461,0.0276,18.1085,11037,2.053,0,2.053,8.2121,0
970.6737,0.0277,18.07,11014,2.3989,0,2.3989,9.5956,0
970.7013,0.0277,18.0301,10990,2.5201,0,2.5201,10.0804,0
970.7291,0.0278,17.9835,10961,2.7348,0,2.7348,10.9393,0
970.7569,0.0279,17.9345,10931,2.8208,0,2.8208,11.2831,0
970.7847,0.0279,17.9059,10914,3.529,0,3.529,14.116,0
970.8127,0.0279,17.9041,10913,5.006,0,5.006,20.0238,0
970.8406,0.0279,17.9154,10920,5.0605,0,5.0605,20.2419,0
970.8685,0.0279,17.9121,10918,4.0283,0,4.0283,16.1133,0
970.8964,0.028,17.8781,10897,3.1896,0,3.1896,12.7584,0
970.9244,0.028,17.8537,10882,4.0426,0,4.0426,16.1703,0
970.9524,0.028,17.8737,10894,5.1104,0,5.1104,20.4416,0
970.9804,0.0279,17.9142,10919,5.9644,0,5.9644,23.8577,0
971.0083,0.0279,17.946,10938,5.4959,0,5.4959,21.9837,0
971.0361,0.0278,17.9602,10947,4.0182,0,4.0182,16.0727,0
971.064,0.0278,17.9777,10958,2.9709,0,2.9709,11.8837,0
971.0918,0.0278,18.0121,10979,2.9216,0,2.9216,11.6864,0
971.1196,0.0277,18.0471,11000,2.9652,0,2.9652,11.8608,0
971.1473,0.0277,18.0659,11012,1.9618,0,1.9618,7.8471,0
971.1749,0.0277,18.0619,11009,0.8167,0,0.8167,3.2669,0
971.2026,0.0277,18.0517,11003,0.4705,0,0.4705,1.8821,0
971.2303,0.0277,18.0354,10993,0,-0.1687,-0.1687,-0.6746,0
971.258,0.0278,17.9911,10966,0,-1.2916,-1.2916,-5.1665,0
971.2858,0.0279,17.9132,10918,0,-2.1893,-2.1893,-8.7571,0
971.3137,0.0281,17.8047,10852,0,-2.7019,-2.7019,-10.8074,0
971.3418,0.0283,17.6664,10768,0,-3.2388,-3.2388,-12.9553,0
971.3701,0.0285,17.5144,10675,0,-3.2064,-3.2064,-12.8256,0
971.3987,0.0288,17.3504,10575,0,-2.7314,-2.7314,-10.9257,0
971.4275,0.0291,17.159,10459,0,-2.4508,-2.4508,-9.803,0
971.4566,0.0295,16.9335,10321,0,-3.2572,-3.2572,-13.0288,0
971.4862,0.03,16.6847,10170,0,-3.3551,-3.3551,-13.4203,0
971.5161,0.0303,16.4753,10042,0,-0.0693,-0.0693,-0.2772,0
971.5465,0.0306,16.3631,9973.6,3.4071,0,3.4071,13.6284,0
971.577,0.0307,16.3027,9936.8,4.6737,0,4.6737,18.695,0
971.6077,0.0308,16.2209,9887,4.0429,0,4.0429,16.1714,0
971.6385,0.031,16.1166,9823.4,2.7083,0,2.7083,10.8334,0
971.6695,0.0312,16.0108,9758.9,3.1392,0,3.1392,12.5567,0
971.7008,0.0314,15.9328,9711.4,5.4677,0,5.4677,21.8708,0
971.7322,0.0314,15.9233,9705.5,8.5051,0,8.5051,34.0206,0
971.7636,0.0313,15.9715,9734.9,10.4605,0,10.4605,41.8418,0
971.7949,0.0312,16.041,9777.3,9.7586,0,9.7586,39.0343,0
971.826,0.031,16.1178,9824.1,8.5929,0,8.5929,34.3715,0
971.8571,0.0309,16.1909,9868.7,7.8787,0,7.8787,31.5148,0
971.8879,0.0308,16.2551,9907.8,7.1221,0,7.1221,28.4882,0
971.9187,0.0306,16.317,9945.6,7.5422,0,7.5422,30.1687,0
971.9493,0.0305,16.3902,9990.1,8.3311,0,8.3311,33.3242,0
971.9798,0.0303,16.4806,10045,8.0533,0,8.0533,32.213,0
972.0102,0.0301,16.5886,10111,7.9015,0,7.9015,31.6062,0
972.0403,0.0299,16.7027,10181,7.9385,0,7.9385,31.7541,0
972.0703,0.0297,16.8156,10249,7.1883,0,7.1883,28.7531,0
972.1,0.0296,16.9194,10313,6.1233,0,6.1233,24.4933,0
972.1295,0.0294,17.0225,10376,6.1081,0,6.1081,24.4325,0
972.1589,0.0292,17.1486,10452,6.4301,0,6.4301,25.7204,0
972.1881,0.0289,17.2855,10536,6.0755,0,6.0755,24.302,0
972.217,0.0287,17.4076,10610,5.4166,0,5.4166,21.6664,0
972.2457,0.0285,17.5252,10682,5.3145,0,5.3145,21.258,0
972.2743,0.0283,17.6536,10760,5.7383,0,5.7383,22.9532,0
972.3026,0.0281,17.7963,10847,6.1013,0,6.1013,24.405,0
972.3307,0.0279,17.9422,10936,5.9383,0,5.9383,23.7534,0
972.3585,0.0277,18.069,11013,5.8383,0,5.8383,23.3533,0
972.3862,0.0275,18.1891,11087,6.0742,0,6.0742,24.2967,0
972.4137,0.0273,18.3041,11157,6.4722,0,6.4722,25.8887,0
972.441,0.0271,18.4279,11232,6.6843,0,6.6843,26.7372,0
972.4682,0.027,18.5312,11295,5.118,0,5.118,20.4721,0
972.4951,0.027,18.5501,11307,2.0332,0,2.0332,8.1328,0
972.5221,0.027,18.4863,11268,0,-0.6573,-0.6573,-2.6291,0
972.5491,0.0272,18.4011,11216,0,-1.7436,-1.7436,-6.9743,0
972.5763,0.0273,18.301,11155,0,-1.926,-1.926,-7.7039,0
972.6036,0.0275,18.1835,11083,0,-2.5694,-2.5694,-10.2774,0
972.6311,0.0277,18.0404,10996,0,-3.5125,-3.5125,-14.05,0
972.6588,0.028,17.877,10896,0,-4.1207,-4.1207,-16.4829,0
972.6868,0.0283,17.6968,10787,0,-4.6833,-4.6833,-18.7331,0
972.7151,0.0286,17.4955,10664,0,-5.5968,-5.5968,-22.3871,59.5583
972.7436,0.029,17.2667,10524,0,-5.6709,-5.6709,-22.6837,216.6252
972.7726,0.0294,17.0309,10381,0,-5.7494,-5.7494,-22.9978,31.5566
972.802,0.0297,16.8078,10245,0,-5.7363,-5.7363,-22.9453,0
972.8317,0.0302,16.5833,10108,0,-5.9046,-5.9046,-23.6185,27.5093
972.8619,0.0306,16.3505,9966,0,-5.9727,-5.9727,-23.8906,0
972.8924,0.031,16.1058,9816.8,0,-6.0797,-6.0797,-24.3187,25.4489
972.9235,0.0315,15.8485,9660,0,-6.1784,-6.1784,-24.7135,66.7395
972.955,0.0321,15.5887,9501.6,0,-5.9692,-5.9692,-23.8766,0
972.9871,0.0326,15.3268,9342,0,-4.864,-4.864,-19.456,0
973.0197,0.0332,15.0713,9186.2,0,-4.1892,-4.1892,-16.7569,0
973.0529,0.0338,14.8063,9024.7,0,-4.3727,-4.3727,-17.4906,0
973.0867,0.0344,14.5163,8848,0,-3.9244,-3.9244,-15.6976,0
973.1211,0.035,14.2886,8709.2,0,-1.1686,-1.1686,-4.6743,0
973.1561,0.0353,14.1553,8627.9,1.5513,0,1.5513,6.205,0
973.1914,0.0356,14.0447,8560.5,2.6725,0,2.6725,10.69,0
973.227,0.0359,13.9322,8491.9,3.4588,0,3.4588,13.8352,0
973.2629,0.036,13.8776,8458.6,5.8319,0,5.8319,23.3274,0
973.299,0.0358,13.9802,8521.2,8.9795,0,8.9795,35.918,0
973.3347,0.0354,14.116,8604,7.7921,0,7.7921,31.1685,0
973.3701,0.0354,14.1097,8600.2,3.8302,0,3.8302,15.3209,0
973.4056,0.0356,14.0358,8555.1,2.5849,0,2.5849,10.3397,0
973.4412,0.0355,14.0714,8576.8,2.403,0,2.403,9.6119,0
973.4767,0.0355,14.1043,8596.9,1.0654,0,1.0654,4.2617,0
973.5122,0.0356,14.0421,8558.9,0,-1.7303,-1.7303,-6.921,0
973.5478,0.0359,13.9235,8486.6,0,-2.9431,-2.9431,-11.7722,0
973.5837,0.0363,13.759,8386.4,0,-3.3834,-3.3834,-13.5337,0
973.62,0.0368,13.581,8277.9,0,-3.2178,-3.2178,-12.8714,0
973.6569,0.0374,13.3719,8150.4,0,-3.3621,-3.3621,-13.4486,0
973.6942,0.0382,13.0944,7981.3,0,-4.5854,-4.5854,-18.3417,0
973.7324,0.0391,12.7824,7791.1,0,-4.1236,-4.1236,-16.4942,0
973.7715,0.0399,12.516,7628.7,0,-1.564,-1.564,-6.2559,0
973.8115,0.0403,12.4014,7558.9,2.0714,0,2.0714,8.2857,0
973.8518,0.0405,12.3552,7530.8,2.0473,0,2.0473,8.1891,0
973.8923,0.0407,12.2795,7484.6,0,-0.3314,-0.3314,-1.3256,0
973.933,0.0411,12.1692,7417.4,0,-0.7844,-0.7844,-3.1377,0
973.9741,0.0414,12.0897,7368.9,0.589,0,0.589,2.3561,0
974.0154,0.0416,12.0131,7322.2,1.4743,0,1.4743,5.8972,0
974.0571,0.0419,11.9251,7268.6,0.5621,0,0.5621,2.2486,0
974.099,0.0423,11.8125,7200,0,-0.361,-0.361,-1.4438,0
974.1413,0.043,11.6394,7094.4,0,-0.808,-0.808,-3.2318,0
974.1843,0.0437,11.4304,6967,0,-2.1423,-2.1423,-8.5692,0
974.228,0.0447,11.1745,6811.1,0,-4.0438,-4.0438,-16.1752,0
974.2728,0.0461,10.8463,6611,0,-4.9676,-4.9676,-19.8704,0
974.3189,0.0476,10.5055,6403.3,0,-5.9153,-5.9153,-23.6613,0
974.3665,0.0492,10.1579,6191.4,0,-5.7733,-5.7733,-23.0931,0
974.4157,0.0507,9.8571,6008.1,0,-2.8009,-2.8009,-11.2036,0
974.4664,0.0509,9.8264,5989.4,0.2635,0,0.2635,1.0538,0
974.5173,0.051,9.8013,5974.1,0.318,0,0.318,1.2722,0
974.5683,0.0516,9.695,5909.3,0,-0.8096,-0.8096,-3.2385,0
974.6199,0.0526,9.5034,5792.5,0,-0.8403,-0.8403,-3.3611,0
974.6725,0.0542,9.2316,5626.9,0,-1.9218,-1.9218,-7.6872,0
974.7267,0.056,8.9266,5440.9,0,-2.6953,-2.6953,-10.7812,0
974.7827,0.0584,8.5577,5216.1,0,-1.923,-1.923,-7.6922,0
974.8411,0.0603,8.2911,5053.6,1.452,0,1.452,5.8081,0
974.9014,0.0612,8.1695,4979.5,3.1483,0,3.1483,12.5931,0
974.9626,0.061,8.1998,4998,5.2819,0,5.2819,21.1278,0
975.0236,0.0598,8.368,5100.5,7.7813,0,7.7813,31.1252,0
975.0833,0.0584,8.5591,5217,8.3733,0,8.3733,33.493,0
975.1417,0.057,8.7771,5349.8,8.7766,0,8.7766,35.1065,0
975.1987,0.0554,9.0222,5499.2,9.8819,0,9.8819,39.5276,0
975.2541,0.0537,9.3156,5678,10.4033,0,10.4033,41.6133,0
975.3078,0.052,9.6223,5865,10.2208,0,10.2208,40.8833,0
975.3598,0.0503,9.9414,6059.5,10.5798,0,10.5798,42.3192,0
975.4101,0.0488,10.2418,6242.6,9.3713,0,9.3713,37.4851,0
975.4589,0.0473,10.5653,6439.8,9.5731,0,9.5731,38.2925,0
975.5062,0.046,10.8604,6619.6,8.8541,0,8.8541,35.4163,0
975.5522,0.0449,11.1412,6790.8,8.5551,0,8.5551,34.2203,0
975.5971,0.0437,11.4345,6969.5,8.8328,0,8.8328,35.3313,0
975.6409,0.0427,11.7096,7137.2,8.5892,0,8.5892,34.3569,0
975.6836,0.0418,11.9675,7294.4,8.3215,0,8.3215,33.286,0
975.7253,0.0409,12.2176,7446.9,7.9412,0,7.9412,31.7647,0
975.7663,0.0401,12.4694,7600.3,8.4503,0,8.4503,33.8011,0
975.8064,0.0393,12.7295,7758.9,8.2285,0,8.2285,32.914,0
975.8456,0.0385,12.9762,7909.2,7.7155,0,7.7155,30.8619,0
975.8842,0.0378,13.2223,8059.3,7.3515,0,7.3515,29.4062,0
975.922,0.0372,13.4296,8185.6,6.7217,0,6.7217,26.887,0
975.9592,0.0367,13.6173,8300,6.8201,0,6.8201,27.2805,0
975.9959,0.0362,13.8269,8427.8,6.4668,0,6.4668,25.8672,0
976.0321,0.0357,13.9987,8532.5,6.0239,0,6.0239,24.0955,0
976.0678,0.0353,14.1691,8636.3,6.5151,0,6.5151,26.0606,0
976.1031,0.0348,14.3583,8751.6,6.6873,0,6.6873,26.749,0
976.1379,0.0344,14.5534,8870.6,6.1974,0,6.1974,24.7895,0
976.1723,0.034,14.7202,8972.2,5.5584,0,5.5584,22.2334,0
976.2062,0.0337,14.8439,9047.6,5.3554,0,5.3554,21.4217,0
976.2399,0.0334,14.9853,9133.8,5.3049,0,5.3049,21.2197,0
976.2733,0.033,15.1291,9221.5,4.794,0,4.794,19.1761,0
976.3063,0.0328,15.2264,9280.8,4.3938,0,4.3938,17.5751,0
976.3392,0.0327,15.3077,9330.4,4.3039,0,4.3039,17.2155,0
976.3718,0.0325,15.4066,9390.6,4.5392,0,4.5392,18.1568,0
976.4043,0.0322,15.5307,9466.3,4.5837,0,4.5837,18.3349,0
976.4365,0.032,15.6089,9513.9,2.7174,0,2.7174,10.8695,0
976.4685,0.0321,15.5806,9496.7,0.1103,0,0.1103,0.4412,0
976.5006,0.0322,15.5095,9453.3,0,-1.0669,-1.0669,-4.2678,0
976.5329,0.0325,15.4058,9390.1,0,-1.928,-1.928,-7.7118,0
976.5653,0.0328,15.2568,9299.3,0,-2.5172,-2.5172,-10.0687,0
976.5981,0.0331,15.0923,9199,0,-2.8811,-2.8811,-11.5244,0
976.6312,0.0336,14.8988,9081.1,0,-3.3899,-3.3899,-13.5595,0
976.6648,0.0341,14.6816,8948.7,0,-3.539,-3.539,-14.1559,0
976.6988,0.0346,14.4712,8820.5,0,-1.9725,-1.9725,-7.8898,0
976.7334,0.035,14.2916,8711,0,-0.5681,-0.5681,-2.2724,0
976.7684,0.0354,14.1437,8620.9,0.5912,0,0.5912,2.365,0
976.8037,0.0357,14.0045,8536,2.1536,0,2.1536,8.6145,0
976.8394,0.036,13.9046,8475.1,2.946,0,2.946,11.7841,0
976.8754,0.0361,13.8611,8448.6,4.8548,0,4.8548,19.4192,0
976.9115,0.0361,13.8519,8443,4.9513,0,4.9513,19.8051,0
976.9475,0.0361,13.8377,8434.3,4.75,0,4.75,18.9999,0
976.9837,0.0362,13.8046,8414.2,5.6532,0,5.6532,22.6128,0
977.0199,0.0363,13.788,8404,5.6647,0,5.6647,22.6587,0
977.0562,0.0362,13.8019,8412.6,6.5447,0,6.5447,26.1788,0
977.0924,0.0362,13.8294,8429.3,8.0786,0,8.0786,32.3144,0
977.1285,0.0361,13.8476,8440.4,5.5646,0,5.5646,22.2584,0
977.1647,0.036,13.876,8457.7,6.6001,0,6.6001,26.4004,0
977.2007,0.0359,13.9209,8485.1,8.5135,0,8.5135,34.0542,0
977.2366,0.0358,13.9547,8505.7,5.9316,0,5.9316,23.7262,0
977.2724,0.0358,13.96,8508.9,6.5125,0,6.5125,26.0501,0
977.3083,0.0358,13.9561,8506.5,9.1646,0,9.1646,36.6585,0
977.3441,0.0358,13.9644,8511.6,6.5047,0,6.5047,26.0188,0
977.3799,0.0358,13.9593,8508.4,6.2572,0,6.2572,25.0286,0
977.4157,0.0358,13.9659,8512.5,8.12,0,8.12,32.4799,0
977.4515,0.0357,13.9899,8527.1,7.4619,0,7.4619,29.8476,0
977.4872,0.0357,14.0044,8536,8.0942,0,8.0942,32.377,0
977.5229,0.0356,14.0357,8555,8.5055,0,8.5055,34.0221,0
977.5586,0.0355,14.0917,8589.1,8.4578,0,8.4578,33.8313,0
977.5941,0.0353,14.1703,8637.1,9.9417,0,9.9417,39.7668,0
977.6293,0.0351,14.2594,8691.4,9.7099,0,9.7099,38.8397,0
977.6644,0.0349,14.3393,8740.1,8.8893,0,8.8893,35.557,0
977.6993,0.0346,14.439,8800.8,8.9794,0,8.9794,35.9175,0
977.7339,0.0343,14.5733,8882.7,8.5311,0,8.5311,34.1244,0
977.7682,0.034,14.7057,8963.4,8.4129,0,8.4129,33.6518,0
977.8022,0.0337,14.8189,9032.4,8.2365,0,8.2365,32.9459,0
977.8359,0.0335,14.9405,9106.5,7.7974,0,7.7974,31.1894,0
977.8694,0.0331,15.0944,9200.3,8.5445,0,8.5445,34.178,0
977.9025,0.0328,15.253,9297,9.4619,0,9.4619,37.8475,0
977.9353,0.0324,15.4091,9392.1,8.8438,0,8.8438,35.3752,0
977.9678,0.0321,15.5611,9484.8,8.8458,0,8.8458,35.383,0
977.9999,0.0318,15.7197,9581.5,10.0435,0,10.0435,40.1738,0
978.0317,0.0315,15.8851,9682.3,10.2638,0,10.2638,41.0551,0
978.0632,0.0312,16.0366,9774.6,9.6306,0,9.6306,38.5223,0
978.0944,0.0309,16.1811,9862.7,8.9635,0,8.9635,35.854,0
978.1253,0.0306,16.3243,9950,8.7841,0,8.7841,35.1364,0
978.1559,0.0304,16.4684,10038,8.5775,0,8.5775,34.3099,0
978.1863,0.0301,16.6151,10127,8.1867,0,8.1867,32.7468,0
978.2163,0.0298,16.7591,10215,7.1661,0,7.1661,28.6645,0
978.2462,0.0296,16.8968,10299,6.5626,0,6.5626,26.2503,0
978.2758,0.0294,17.0271,10378,6.4554,0,6.4554,25.8217,0
978.3051,0.0291,17.1609,10460,6.2415,0,6.2415,24.966,0
978.3343,0.0289,17.3004,10545,5.8643,0,5.8643,23.457,0
978.3632,0.0287,17.4344,10627,5.5479,0,5.5479,22.1917,0
978.3919,0.0285,17.5623,10705,5.1512,0,5.1512,20.6049,0
978.4203,0.0283,17.6736,10772,4.8824,0,4.8824,19.5296,0
978.4486,0.0281,17.7853,10840,5.0701,0,5.0701,20.2802,0
978.4767,0.0279,17.9053,10914,5.0793,0,5.0793,20.3172,0
978.5047,0.0278,18.0151,10981,4.7914,0,4.7914,19.1655,0
978.5324,0.0276,18.1145,11041,4.6363,0,4.6363,18.5453,0
978.56,0.0275,18.2134,11101,4.7755,0,4.7755,19.102,0
978.5875,0.0273,18.3206,11167,5.1366,0,5.1366,20.5464,0
978.6148,0.0271,18.4343,11236,5.207,0,5.207,20.8278,0
978.6419,0.027,18.5349,11297,4.7249,0,4.7249,18.8998,0
978.6689,0.0269,18.6178,11348,4.1692,0,4.1692,16.6768,0
978.6957,0.0267,18.692,11393,4.0955,0,4.0955,16.3822,0
978.7225,0.0266,18.7717,11442,4.6126,0,4.6126,18.4503,0
978.7491,0.0265,18.8637,11498,5.3372,0,5.3372,21.3489,0
978.7756,0.0264,18.959,11556,5.5373,0,5.5373,22.1491,0
978.802,0.0262,19.0525,11613,5.0465,0,5.0465,20.1858,0
978.8282,0.0261,19.1384,11665,4.7909,0,4.7909,19.1636,0
978.8543,0.026,19.2238,11717,5.066,0,5.066,20.2641,0
978.8803,0.0259,19.3156,11773,5.2552,0,5.2552,21.021,0
978.9062,0.0258,19.4066,11829,5.0518,0,5.0518,20.2071,0
978.932,0.0257,19.4868,11878,4.6279,0,4.6279,18.5115,0
978.9577,0.0256,19.5581,11921,4.5528,0,4.5528,18.2111,0
978.9832,0.0255,19.6308,11965,4.8135,0,4.8135,19.2542,0
979.0087,0.0254,19.7075,12012,4.8583,0,4.8583,19.4333,0
979.0341,0.0253,19.7817,12057,4.6062,0,4.6062,18.4247,0
979.0593,0.0252,19.8508,12099,4.4554,0,4.4554,17.8217,0
979.0845,0.0251,19.9144,12138,4.347,0,4.347,17.3881,0
979.1096,0.025,19.9773,12177,4.2754,0,4.2754,17.1017,0
979.1347,0.0249,20.041,12215,4.2255,0,4.2255,16.9018,0
979.1596,0.0249,20.1045,12254,4.2248,0,4.2248,16.8991,0
979.1845,0.0248,20.1641,12290,3.8798,0,3.8798,15.519,0
979.2093,0.0247,20.2185,12324,3.4994,0,3.4994,13.9975,0
979.234,0.0247,20.2665,12353,3.2955,0,3.2955,13.1822,0
979.2587,0.0246,20.3101,12379,3.2547,0,3.2547,13.0186,0
979.2833,0.0246,20.3528,12405,3.2961,0,3.2961,13.1846,0
979.3079,0.0245,20.4006,12435,3.3079,0,3.3079,13.2314,0
979.3324,0.0245,20.4478,12463,3.3094,0,3.3094,13.2378,0
979.3568,0.0244,20.492,12490,3.2585,0,3.2585,13.0342,0
979.3812,0.0244,20.5311,12514,3.1118,0,3.1118,12.4472,0
979.4056,0.0243,20.5727,12539,3.2168,0,3.2168,12.8673,0
979.4299,0.0242,20.6199,12568,3.5399,0,3.5399,14.1595,0
979.4541,0.0242,20.6708,12599,3.6422,0,3.6422,14.5689,0
979.4783,0.0241,20.7179,12628,3.2871,0,3.2871,13.1485,0
979.5025,0.0241,20.756,12651,2.7982,0,2.7982,11.1927,0
979.5265,0.0241,20.7871,12670,2.6523,0,2.6523,10.6091,0
979.5506,0.024,20.816,12688,2.6847,0,2.6847,10.7389,0
979.5746,0.024,20.8481,12707,2.8116,0,2.8116,11.2463,0
979.5986,0.0239,20.8814,12728,2.8687,0,2.8687,11.475,0
979.6225,0.0239,20.9183,12750,2.87,0,2.87,11.4801,0
979.6464,0.0239,20.9561,12773,2.6922,0,2.6922,10.769,0
979.6703,0.0238,20.9888,12793,2.2671,0,2.2671,9.0684,0
979.6941,0.0238,21.0087,12805,1.8337,0,1.8337,7.3349,0
979.7179,0.0238,21.0207,12813,1.6094,0,1.6094,6.4377,0
979.7417,0.0238,21.0302,12818,1.504,0,1.504,6.0159,0
979.7655,0.0238,21.0371,12823,1.4026,0,1.4026,5.6104,0
979.7893,0.0238,21.0418,12825,1.3136,0,1.3136,5.2543,0
979.813,0.0238,21.0442,12827,1.4339,0,1.4339,5.7354,0
979.8368,0.0237,21.0528,12832,1.7689,0,1.7689,7.0756,0
979.8605,0.0237,21.0694,12842,1.9335,0,1.9335,7.7339,0
979.8843,0.0237,21.0859,12852,1.7785,0,1.7785,7.1141,0
979.908,0.0237,21.0955,12858,1.4026,0,1.4026,5.6105,0
979.9317,0.0237,21.094,12857,1.1722,0,1.1722,4.6888,0
979.9554,0.0237,21.0921,12856,1.3369,0,1.3369,5.3475,0
979.9791,0.0237,21.1004,12861,1.8148,0,1.8148,7.2593,0
980.0028,0.0237,21.1214,12874,2.105,0,2.105,8.4201,0
980.0265,0.0236,21.1433,12887,1.8654,0,1.8654,7.4617,0
980.0501,0.0236,21.1522,12893,1.3095,0,1.3095,5.2381,0
980.0737,0.0236,21.1465,12889,0.9201,0,0.9201,3.6806,0
980.0974,0.0237,21.1384,12884,1.2596,0,1.2596,5.0386,0
980.121,0.0236,21.1478,12890,1.9173,0,1.9173,7.6692,0
980.1447,0.0236,21.171,12904,2.3355,0,2.3355,9.3419,0
980.1683,0.0236,21.1982,12921,2.2504,0,2.2504,9.0018,0
980.1919,0.0236,21.2117,12929,1.7773,0,1.7773,7.1093,0
980.2155,0.0236,21.2163,12932,1.5796,0,1.5796,6.3182,0
980.239,0.0236,21.2202,12934,1.8894,0,1.8894,7.5577,0
980.2626,0.0235,21.2319,12941,2.2098,0,2.2098,8.839,0
980.2861,0.0235,21.2501,12952,2.6642,0,2.6642,10.6566,0
980.3097,0.0235,21.2732,12966,2.7846,0,2.7846,11.1384,0
980.3332,0.0235,21.2923,12978,2.5708,0,2.5708,10.2832,0
980.3567,0.0235,21.3002,12983,2.472,0,2.472,9.8878,0
980.3801,0.0235,21.3036,12985,2.7933,0,2.7933,11.1734,0
980.4036,0.0235,21.3126,12990,3.2163,0,3.2163,12.8652,0
980.4271,0.0234,21.3322,13002,3.3329,0,3.3329,13.3316,0
980.4505,0.0234,21.3502,13013,3.2878,0,3.2878,13.1513,0
980.4739,0.0234,21.3659,13023,3.6502,0,3.6502,14.6008,0
980.4973,0.0234,21.3857,13035,3.7826,0,3.7826,15.1306,0
980.5207,0.0234,21.4104,13050,3.623,0,3.623,14.4921,0
980.544,0.0233,21.4297,13062,3.213,0,3.213,12.8519,0
980.5674,0.0233,21.444,13071,3.0283,0,3.0283,12.1132,0
980.5907,0.0233,21.4551,13077,3.0876,0,3.0876,12.3506,0
980.614,0.0233,21.4714,13087,2.8369,0,2.8369,11.3478,0
980.6373,0.0233,21.4933,13101,3.0959,0,3.0959,12.3835,0
