# BOSCH-DARAB extract file created 02.04.2026 13:53:22
#
# Data from source file "f34_20260324_23----	G:\Shared drives\RIT Formula SAE\F34 (2025-2026)\Testing\20260401 First Skidpad & AutoX\Data\f34_20260324_234140.bmsbin	G:\Shared drives\RIT Formula SAE\F34 (2025-2026)\Testing\20260401 First Skidpad & AutoX\Data\f34_20260324_235017.bmsbin	G:\Shared drives\RIT Formula SAE\F34 (2025-2026)\Testing\20260401 First Skidpad & AutoX\Data\f34_20260324_235339.bmsbin	G:\Shared drives\RIT Formula SAE\F34 (2025-2026)\Testing\20260401 First Skidpad & AutoX\Data\f34_20260324_235628.bmsbin	CDarabFileGroup"
# where 0.000 <= xtime <= 948.996
# 
xtime    [s]	2_SSDB_brake_pressure_front_raw[none]	2_VC_PedalInputsRaw_BrakesRear_ADC[none]	Accel X Calibrated[]
        550.900	            359	            405	         -0.032
        551.000	            361	            405	         -0.046
        551.100	            361	            405	         -0.036
        551.200	            357	            406	         -0.036
        551.300	            355	            407	         -0.046
        551.400	            357	            406	         -0.051
        551.500	            356	            406	         -0.059
        551.600	            356	            406	         -0.041
        551.700	            362	            405	         -0.057
        551.800	            361	            405	          0.002
        551.900	            363	            408	         -0.026
        552.000	            362	            405	         -0.033
        552.100	            363	            404	         -0.038
        552.200	            359	            405	         -0.059
        552.300	            358	            409	         -0.036
        552.400	            363	            406	         -0.033
        552.500	            358	            407	         -0.050
        552.600	            363	            406	         -0.043
        552.700	            358	            409	         -0.031
        552.800	            358	            406	         -0.039
        552.900	            360	            407	         -0.033
        553.000	            362	            406	         -0.031
        553.100	            359	            407	         -0.045
        553.200	            358	            407	         -0.033
        553.300	            359	            406	         -0.044
        553.400	            363	            406	         -0.033
        553.500	            359	            408	         -0.047
        553.600	            360	            406	         -0.054
        553.700	            359	            407	         -0.064
        553.800	            362	            405	         -0.032
        553.900	            360	            407	         -0.027
        554.000	            360	            406	         -0.060
        554.100	            357	            408	         -0.035
        554.200	            357	            406	         -0.004
        554.300	            361	            405	         -0.042
        554.400	            361	            407	         -0.029
        554.500	            358	            408	         -0.042
        554.600	            361	            407	         -0.034
        554.700	            356	            408	         -0.025
        554.800	            359	            409	         -0.047
        554.900	            363	            407	         -0.041
        555.000	            360	            406	         -0.042
        555.100	            358	            407	         -0.035
        555.200	            362	            406	         -0.051
        555.300	            362	            408	         -0.013
        555.400	            355	            407	         -0.044
        555.500	            362	            408	         -0.040
        555.600	            358	            406	         -0.037
        555.700	            357	            406	         -0.034
        555.800	            357	            405	         -0.045
        555.900	            356	            406	         -0.038
        556.000	            358	            405	         -0.042
        556.100	            355	            407	         -0.033
        556.200	            360	            407	         -0.041
        556.300	            359	            405	         -0.049
        556.400	            354	            407	         -0.068
        556.500	            355	            406	         -0.034
        556.600	            356	            407	         -0.036
        556.700	            357	            406	         -0.038
        556.800	            357	            406	         -0.033
        556.900	            361	            406	         -0.052
        557.000	            355	            406	         -0.046
        557.100	            359	            406	         -0.046
        557.200	            362	            405	         -0.042
        557.300	            355	            407	         -0.047
        557.400	            363	            406	         -0.059
        557.500	            362	            406	         -0.058
        557.600	            362	            407	         -0.049
        557.700	            358	            406	         -0.032
        557.800	            358	            407	         -0.051
        557.900	            359	            408	         -0.024
        558.000	            362	            406	         -0.054
        558.100	            363	            405	         -0.029
        558.200	            360	            405	         -0.065
        558.300	            358	            407	         -0.045
        558.400	            357	            406	         -0.037
        558.500	            358	            407	         -0.042
        558.600	            355	            406	         -0.029
        558.700	            356	            406	         -0.034
        558.800	            360	            406	         -0.036
        558.900	            361	            408	         -0.053
        559.000	            360	            407	         -0.041
        559.100	            362	            407	         -0.035
        559.200	            355	            407	         -0.046
        559.300	            361	            405	         -0.017
        559.400	            363	            407	         -0.053
        559.500	            362	            407	         -0.059
        559.600	            358	            406	         -0.045
        559.700	            360	            408	         -0.014
        559.800	            359	            406	         -0.029
        559.900	            362	            408	         -0.045
        560.000	            364	            407	         -0.052
        560.100	            361	            407	         -0.050
        560.200	            364	            406	         -0.043
        560.300	            361	            407	         -0.052
        560.400	            363	            405	         -0.033
        560.500	            361	            406	         -0.029
        560.600	            356	            407	         -0.046
        560.700	            356	            406	         -0.052
        560.800	            357	            406	         -0.011
        560.900	            362	            406	         -0.046
        561.000	            361	            407	         -0.031
        561.100	            360	            407	         -0.050
        561.200	            359	            409	         -0.051
        561.300	            363	            405	         -0.020
        561.400	            359	            405	         -0.035
        561.500	            359	            405	         -0.054
        561.600	            358	            407	         -0.029
        561.700	            360	            407	         -0.058
        561.800	            358	            406	         -0.033
        561.900	            361	            407	         -0.046
        562.000	            359	            407	         -0.049
        562.100	            362	            406	         -0.054
        562.200	            358	            406	         -0.046
        562.300	            362	            404	         -0.037
        562.400	            356	            407	         -0.041
        562.500	            358	            405	         -0.029
        562.600	            358	            408	         -0.056
        562.700	            358	            408	         -0.047
        562.800	            357	            408	         -0.034
        562.900	            356	            408	         -0.063
        563.000	            361	            408	         -0.016
        563.100	            360	            408	         -0.022
        563.200	            360	            408	         -0.032
        563.300	            360	            407	         -0.028
        563.400	            362	            407	         -0.042
        563.500	            359	            406	         -0.063
        563.600	            362	            405	         -0.036
        563.700	            363	            408	         -0.027
        563.800	            362	            405	         -0.069
        563.900	            359	            404	         -0.053
        564.000	            358	            407	         -0.026
        564.100	            355	            408	         -0.028
        564.200	            363	            407	         -0.015
        564.300	            359	            407	         -0.022
        564.400	            359	            407	         -0.051
        564.500	            357	            406	         -0.045
        564.600	            360	            407	         -0.050
        564.700	            359	            408	         -0.059
        564.800	            363	            407	         -0.049
        564.900	            360	            406	         -0.028
        565.000	            357	            407	         -0.047
        565.100	            356	            410	         -0.034
        565.200	            358	            406	         -0.051
        565.300	            360	            408	         -0.031
        565.400	            362	            408	         -0.051
        565.500	            359	            407	         -0.052
        565.600	            361	            407	         -0.032
        565.700	            358	            406	         -0.045
        565.800	            358	            409	         -0.041
        565.900	            359	            407	         -0.048
        566.000	            357	            406	         -0.033
        566.100	            359	            407	         -0.029
        566.200	            363	            408	         -0.045
        566.300	            358	            407	         -0.038
        566.400	            357	            408	         -0.027
        566.500	            360	            407	         -0.047
        566.600	            356	            408	         -0.047
        566.700	            360	            405	         -0.040
        566.800	            360	            408	         -0.032
        566.900	            361	            408	         -0.094
        567.000	            359	            408	         -0.058
        567.100	            359	            408	         -0.008
        567.200	            357	            407	         -0.058
        567.300	            362	            406	         -0.047
        567.400	            357	            405	         -0.065
        567.500	            362	            406	         -0.048
        567.600	            361	            406	         -0.057
        567.700	            359	            407	         -0.043
        567.800	            363	            408	         -0.037
        567.900	            362	            409	         -0.029
        568.000	            362	            262	         -0.037
        568.100	            362	            262	         -0.058
        568.200	            362	            262	         -0.033
        568.300	            362	            262	         -0.047
        568.400	            362	            262	         -0.056
        568.500	            362	            262	         -0.065
        568.600	            362	            262	         -0.030
        568.700	            362	            424	         -0.042
        568.800	            360	            424	         -0.062
        568.900	            360	            424	         -0.035
        569.000	            360	            424	         -0.071
        569.100	            360	            424	         -0.042
        569.200	            360	            424	         -0.041
        569.300	            360	            442	         -0.036
        569.400	            360	            192	         -0.019
        569.500	            360	            210	         -0.020
        569.600	            356	            220	         -0.030
        569.700	            358	            222	         -0.050
        569.800	            362	            223	         -0.057
        569.900	            356	            224	         -0.065
        570.000	            362	            225	         -0.035
        570.100	            359	            224	         -0.023
        570.200	            356	            225	         -0.050
        570.300	            362	            225	         -0.044
        570.400	            356	            225	         -0.051
        570.500	            356	            226	         -0.036
        570.600	            357	            225	         -0.049
        570.700	            359	            225	         -0.036
        570.800	            356	            225	         -0.029
        570.900	            358	            224	         -0.025
        571.000	            356	            226	         -0.040
        571.100	            361	            226	         -0.058
        571.200	            362	            226	         -0.039
        571.300	            362	            226	         -0.055
        571.400	            362	            225	         -0.029
        571.500	            355	            225	         -0.039
        571.600	            360	            225	         -0.040
        571.700	            361	            225	         -0.056
        571.800	            363	            225	         -0.026
        571.900	            360	            225	         -0.030
        572.000	            363	            225	         -0.026
        572.100	            360	            225	         -0.045
        572.200	            363	            226	         -0.050
        572.300	            355	            225	         -0.036
        572.400	            355	            225	         -0.042
        572.500	            356	            225	         -0.025
        572.600	            360	            226	         -0.073
        572.700	            357	            225	         -0.046
        572.800	            360	            225	         -0.036
        572.900	            363	            225	         -0.039
        573.000	            358	            226	         -0.030
        573.100	            360	            225	         -0.047
        573.200	            357	            225	         -0.039
        573.300	            356	            226	         -0.046
        573.400	            353	            225	         -0.037
        573.500	            359	            225	         -0.045
        573.600	            362	            226	         -0.040
        573.700	            361	            226	         -0.043
        573.800	            357	            226	         -0.039
        573.900	            358	            226	         -0.055
        574.000	            358	            226	         -0.043
        574.100	            358	            204	         -0.057
        574.200	            361	            316	         -0.056
        574.300	            359	            316	         -0.012
        574.400	            354	            317	         -0.036
        574.500	            359	            317	         -0.073
        574.600	            359	            317	         -0.030
        574.700	            359	            316	         -0.037
        574.800	            356	            318	         -0.054
        574.900	            363	            316	         -0.050
        575.000	            360	            317	         -0.046
        575.100	            358	            318	         -0.057
        575.200	            357	            317	         -0.050
        575.300	            355	            417	         -0.030
        575.400	            358	            425	         -0.023
        575.500	            362	            408	         -0.053
        575.600	            356	            407	         -0.042
        575.700	            361	            405	         -0.027
        575.800	            362	            405	         -0.060
        575.900	            359	            405	         -0.034
        576.000	            363	            405	         -0.018
        576.100	            356	            405	         -0.028
        576.200	            356	            404	         -0.050
        576.300	            359	            408	         -0.047
        576.400	            362	            406	         -0.047
        576.500	            356	            407	         -0.051
        576.600	            360	            405	         -0.053
        576.700	            363	            406	         -0.030
        576.800	            356	            406	         -0.041
        576.900	            363	            405	         -0.047
        577.000	            362	            407	         -0.053
        577.100	            362	            407	         -0.079
        577.200	            361	            408	         -0.030
        577.300	            355	            406	         -0.016
        577.400	            356	            407	         -0.043
        577.500	            360	            404	         -0.028
        577.600	            362	            408	         -0.047
        577.700	            356	            408	         -0.050
        577.800	            357	            406	         -0.038
        577.900	            362	            408	         -0.050
        578.000	            358	            406	         -0.036
        578.100	            361	            406	         -0.043
        578.200	            357	            405	         -0.040
        578.300	            360	            408	         -0.045
        578.400	            359	            405	         -0.043
        578.500	            357	            404	         -0.054
        578.600	            360	            407	         -0.038
        578.700	            362	            406	         -0.065
        578.800	            363	            405	         -0.040
        578.900	            361	            407	         -0.037
        579.000	            355	            405	         -0.027
        579.100	            357	            405	         -0.049
        579.200	            358	            404	         -0.054
        579.300	            357	            404	         -0.063
        579.400	            361	            406	         -0.027
        579.500	            358	            406	         -0.036
        579.600	            359	            407	         -0.043
        579.700	            360	            406	         -0.046
        579.800	            356	            407	         -0.050
        579.900	            358	            405	         -0.045
        580.000	            363	            405	         -0.038
        580.100	            361	            408	         -0.050
        580.200	            356	            408	         -0.031
        580.300	            362	            408	         -0.045
        580.400	            360	            408	         -0.070
        580.500	            362	            408	         -0.046
        580.600	            358	            406	         -0.061
        580.700	            362	            406	         -0.042
        580.800	            355	            406	         -0.033
        580.900	            361	            405	         -0.066
        581.000	            360	            405	         -0.027
        581.100	            356	            407	         -0.049
        581.200	            362	            406	         -0.033
        581.300	            359	            406	         -0.032
        581.400	            363	            406	         -0.025
        581.500	            356	            407	         -0.057
        581.600	            357	            406	         -0.033
        581.700	            360	            403	         -0.049
        581.800	            362	            408	         -0.008
        581.900	            362	            404	         -0.035
        582.000	            360	            406	         -0.041
        582.100	            362	            405	         -0.051
        582.200	            357	            406	         -0.030
        582.300	            355	            406	         -0.036
        582.400	            361	            407	         -0.013
        582.500	            354	            406	         -0.051
        582.600	            361	            408	         -0.049
        582.700	            362	            406	         -0.027
        582.800	            361	            407	         -0.016
        582.900	            360	            408	         -0.039
        583.000	            357	            405	         -0.049
        583.100	            357	            407	         -0.018
        583.200	            361	            406	         -0.056
        583.300	            361	            406	         -0.079
        583.400	            357	            405	         -0.057
        583.500	            360	            405	         -0.046
        583.600	            362	            405	         -0.041
        583.700	            363	            406	          0.016
        583.800	            361	            405	         -0.015
        583.900	            360	            405	         -0.011
        584.000	            358	            407	         -0.059
        584.100	            362	            407	         -0.019
        584.200	            359	            406	          0.003
        584.300	            362	            405	         -0.013
        584.400	            357	            406	         -0.033
        584.500	            355	            406	         -0.023
        584.600	            360	            406	         -0.029
        584.700	            357	            405	         -0.022
        584.800	            359	            406	         -0.037
        584.900	            360	            406	         -0.083
        585.000	            360	            407	         -0.081
        585.100	            357	            405	         -0.063
        585.200	            361	            404	         -0.024
        585.300	            359	            408	         -0.024
        585.400	            357	            406	         -0.049
        585.500	            358	            404	         -0.046
        585.600	            360	            405	         -0.042
        585.700	            356	            406	         -0.021
        585.800	            355	            404	         -0.043
        585.900	            356	            405	         -0.012
        586.000	            359	            405	         -0.038
        586.100	            359	            405	         -0.064
        586.200	            357	            405	         -0.013
        586.300	            358	            406	         -0.099
        586.400	            360	            407	         -0.054
        586.500	            358	            403	         -0.043
        586.600	            359	            403	         -0.093
        586.700	            357	            405	          0.028
        586.800	            357	            404	         -0.064
        586.900	            359	            406	         -0.027
        587.000	            362	            404	          0.000
        587.100	            360	            405	         -0.130
        587.200	            359	            404	         -0.112
        587.300	            358	            405	         -0.007
        587.400	            357	            404	         -0.045
        587.500	            356	            405	         -0.051
        587.600	            359	            405	         -0.060
        587.700	            362	            406	          0.143
        587.800	            360	            407	          0.727
        587.900	            360	            405	          0.997
        588.000	            356	            405	          0.785
        588.100	            361	            404	          0.124
        588.200	            358	            405	          0.755
        588.300	            360	            405	          1.177
        588.400	            357	            407	          1.309
        588.500	            362	            407	          1.420
        588.600	            362	            404	          1.526
        588.700	            359	            405	          1.379
        588.800	            355	            404	          1.427
        588.900	            357	            405	          1.616
        589.000	            361	            405	          1.572
        589.100	            355	            406	          1.468
        589.200	            356	            404	          1.402
        589.300	            361	            406	          1.246
        589.400	            355	            404	          0.872
        589.500	            357	            405	          1.121
        589.600	            355	            404	          1.216
        589.700	            360	            403	          1.271
        589.800	            359	            406	          1.325
        589.900	            361	            406	          1.402
        590.000	            360	            405	          2.689
        590.100	            361	            405	          2.887
        590.200	            359	            407	          3.531
        590.300	            359	            406	          3.546
        590.400	            360	            407	          4.970
        590.500	            354	            407	          5.546
        590.600	            362	            405	          4.099
        590.700	            357	            406	          4.955
        590.800	            356	            407	          4.907
        590.900	            363	            407	          4.606
        591.000	            358	            406	          3.780
        591.100	            360	            408	          3.782
        591.200	            357	            407	          4.813
        591.300	            359	            408	          4.355
        591.400	            356	            407	          4.586
        591.500	            356	            406	          4.971
        591.600	            358	            406	          4.275
        591.700	            360	            406	          4.242
        591.800	            356	            405	          3.625
        591.900	            361	            407	          5.096
        592.000	            356	            409	          4.617
        592.100	            361	            407	          4.674
        592.200	            356	            405	          4.457
        592.300	            355	            406	          3.809
        592.400	            363	            407	          4.420
        592.500	            361	            406	          4.458
        592.600	            361	            406	          2.068
        592.700	            410	            434	         -1.308
        592.800	            756	            865	         -5.875
        592.900	            840	            948	         -6.035
        593.000	            962	           1058	         -7.665
        593.100	           1033	           1141	         -7.859
        593.200	            999	           1134	         -5.771
        593.300	            924	           1048	         -8.626
        593.400	            714	            796	         -4.931
        593.500	            684	            763	         -5.667
        593.600	            653	            704	         -5.275
        593.700	            639	            707	         -5.608
        593.800	            540	            611	         -3.792
        593.900	            375	            422	         -1.773
        594.000	            362	            408	         -2.282
        594.100	            357	            407	         -2.991
        594.200	            357	            404	         -0.667
        594.300	            361	            406	         -4.602
        594.400	            360	            403	         -0.293
        594.500	            356	            405	          1.744
        594.600	            359	            406	         -0.196
        594.700	            359	            406	          4.976
        594.800	            360	            405	          3.049
        594.900	            362	            406	          2.790
        595.000	            356	            407	          5.958
        595.100	            358	            406	          4.686
        595.200	            358	            406	          4.427
        595.300	            358	            407	          4.251
        595.400	            358	            407	          3.312
        595.500	            361	            409	          5.121
        595.600	            358	            405	          5.321
        595.700	            359	            408	          5.395
        595.800	            359	            405	          5.363
        595.900	            357	            405	          5.141
        596.000	            363	            406	          4.900
        596.100	            362	            406	          5.001
        596.200	            362	            406	          4.045
        596.300	            943	           1046	         -6.438
        596.400	            983	           1135	         -7.474
        596.500	            916	           1071	         -5.144
        596.600	            876	            985	         -5.581
        596.700	            870	            975	         -6.663
        596.800	            855	            958	         -5.026
        596.900	            840	            937	         -6.659
        597.000	            800	            881	         -5.834
        597.100	            767	            849	         -5.987
        597.200	            740	            804	         -5.984
        597.300	            624	            690	         -5.030
        597.400	            369	            418	         -4.044
        597.500	            362	            406	          0.644
        597.600	            363	            406	         -4.250
        597.700	            359	            407	         -1.999
        597.800	            357	            406	          1.363
        597.900	            362	            406	          4.155
        598.000	            358	            406	          3.460
        598.100	            361	            405	          2.744
        598.200	            360	            407	          5.198
        598.300	            361	            406	          6.631
        598.400	            358	            407	          4.735
        598.500	            361	            408	          5.227
        598.600	            359	            408	          1.835
        598.700	            361	            408	          3.361
        598.800	            363	            407	          4.786
        598.900	            361	            407	          4.903
        599.000	            357	            406	          5.801
        599.100	            357	            405	          5.066
        599.200	            358	            406	          4.021
        599.300	            359	            406	         -0.772
        599.400	            368	            407	         -1.792
        599.500	            454	            527	         -3.903
        599.600	            564	            647	         -5.268
        599.700	            597	            676	         -5.061
        599.800	            382	            427	         -3.808
        599.900	            356	            405	         -3.079
        600.000	            357	            407	         -1.016
        600.100	            357	            407	          3.506
        600.200	            362	            406	          2.422
        600.300	            356	            405	         -0.406
        600.400	            404	            442	         -0.202
        600.500	            477	            545	         -3.812
        600.600	            528	            606	         -4.119
        600.700	            652	            742	         -6.307
        600.800	            734	            808	         -5.996
        600.900	            780	            873	         -5.795
        601.000	            515	            626	         -4.367
        601.100	            360	            410	          0.465
        601.200	            365	            406	          4.429
        601.300	            362	            407	          2.878
        601.400	            364	            408	          2.285
        601.500	            357	            406	          3.537
        601.600	            360	            408	          2.739
        601.700	            361	            409	          2.193
        601.800	            361	            408	          2.957
        601.900	            363	            407	          2.711
        602.000	            363	            408	         -0.226
        602.100	            364	            407	         -0.338
        602.200	            361	            407	         -3.142
        602.300	            357	            406	         -3.188
        602.400	            362	            406	          0.297
        602.500	            356	            406	          2.482
        602.600	            356	            406	          1.460
        602.700	            362	            406	          2.739
        602.800	            357	            406	          4.755
        602.900	            359	            407	          5.244
        603.000	            356	            406	          4.006
        603.100	            358	            405	          5.077
        603.200	            356	            404	          4.737
        603.300	            362	            407	          5.754
        603.400	            358	            407	          5.037
        603.500	            363	            407	          5.316
        603.600	            359	            408	          5.318
        603.700	            356	            406	          4.822
        603.800	            362	            408	          4.417
        603.900	            356	            409	          4.301
        604.000	            361	            407	          3.879
        604.100	            361	            408	          3.968
        604.200	            358	            406	          4.713
        604.300	            359	            407	          2.563
        604.400	            361	            405	          4.415
        604.500	            359	            408	          4.062
        604.600	            360	            405	          2.593
        604.700	            362	            406	          4.238
        604.800	            360	            408	          3.989
        604.900	            361	            406	          3.221
        605.000	            357	            407	          3.520
        605.100	            358	            406	          3.780
        605.200	            685	            805	         -2.937
        605.300	            962	           1077	         -7.051
        605.400	            958	           1084	         -6.675
        605.500	            961	           1086	         -7.889
        605.600	           1044	           1142	         -6.329
        605.700	           1150	           1271	         -9.232
        605.800	           1185	           1310	         -9.003
        605.900	           1246	           1375	         -9.360
        606.000	           1263	           1381	         -8.760
        606.100	           1233	           1367	         -8.397
        606.200	           1303	           1421	         -8.839
        606.300	           1355	           1490	         -8.189
        606.400	           1337	           1474	         -8.128
        606.500	           1253	           1380	         -7.267
        606.600	           1156	           1298	         -7.388
        606.700	            924	           1000	         -6.412
        606.800	            392	            428	          1.926
        606.900	            463	            521	         -2.401
        607.000	            461	            538	         -2.690
        607.100	            483	            556	         -3.332
        607.200	            524	            593	         -4.195
        607.300	            360	            408	         -1.997
        607.400	            362	            406	         -1.430
        607.500	            356	            406	         -0.032
        607.600	            359	            406	          0.967
        607.700	            358	            406	         -0.279
        607.800	            363	            405	          2.634
        607.900	            359	            404	         10.157
        608.000	            380	            422	         -0.767
        608.100	            360	            406	          1.361
        608.200	            357	            405	          1.510
        608.300	            361	            407	          3.983
        608.400	            360	            406	          5.557
        608.500	            362	            405	          5.182
        608.600	            362	            409	          5.120
        608.700	            358	            407	          3.966
        608.800	            358	            408	          5.192
        608.900	            360	            407	          1.167
        609.000	            359	            409	          6.000
        609.100	            359	            408	          5.072
        609.200	            357	            407	          3.536
        609.300	            361	            406	          3.820
        609.400	            358	            408	          4.157
        609.500	            361	            406	          4.806
        609.600	            361	            406	          3.371
        609.700	            357	            405	          1.728
        609.800	            362	            405	          3.100
        609.900	            357	            406	          3.662
        610.000	            364	            405	          3.429
        610.100	            358	            405	          1.121
        610.200	            356	            406	         -1.097
        610.300	            358	            405	          0.315
        610.400	            360	            406	          0.945
        610.500	            362	            404	          1.855
        610.600	            358	            407	          2.542
        610.700	            362	            404	          3.760
        610.800	            361	            406	          2.901
        610.900	            357	            407	          3.635
        611.000	            357	            407	          4.010
        611.100	            360	            407	          5.006
        611.200	            357	            406	          4.311
        611.300	            360	            406	          3.461
        611.400	            362	            407	          3.852
        611.500	            356	            406	          4.468
        611.600	            360	            406	          3.081
        611.700	            360	            406	          3.024
        611.800	            361	            405	          3.344
        611.900	            362	            406	          0.991
        612.000	            358	            406	          1.927
        612.100	            361	            406	          0.765
        612.200	            829	            975	         -4.384
        612.300	           1022	           1173	         -3.585
        612.400	           1187	           1331	         -6.449
        612.500	           1201	           1377	         -4.291
        612.600	           1260	           1410	         -4.814
        612.700	            388	            471	         -0.805
        612.800	           1277	           1433	         -4.836
        612.900	           1656	           1836	         -6.661
        613.000	           1884	           2154	         -9.870
        613.100	           1926	           2180	         -7.058
        613.200	           1655	           1874	         -7.484
        613.300	           1274	           1430	         -7.479
        613.400	            817	            922	         -7.791
        613.500	            643	            717	         -5.206
        613.600	            847	            947	         -6.400
        613.700	            961	           1053	         -7.037
        613.800	           1018	           1134	         -7.597
        613.900	            806	            869	         -5.570
        614.000	            365	            408	         -1.656
        614.100	            372	            416	         -2.156
        614.200	            410	            460	         -1.224
        614.300	            778	            841	         -4.128
        614.400	           1040	           1162	         -6.250
        614.500	           1103	           1218	         -8.343
        614.600	           1027	           1113	         -7.435
        614.700	            793	            859	         -5.534
        614.800	            420	            447	         -1.490
        614.900	            369	            409	         -0.643
        615.000	            366	            409	         -0.883
        615.100	            366	            407	         -0.826
        615.200	            362	            407	         -1.114
        615.300	            364	            407	         -1.041
        615.400	            361	            407	         -0.659
        615.500	            364	            410	         -1.109
        615.600	            367	            409	         -1.311
        615.700	            368	            410	         -1.151
        615.800	            482	            539	         -2.438
        615.900	            640	            708	         -3.450
        616.000	            734	            808	         -4.832
        616.100	            750	            848	         -5.450
        616.200	            745	            801	         -4.529
        616.300	            724	            816	         -4.836
        616.400	            685	            748	         -3.952
        616.500	            620	            687	         -3.436
        616.600	            583	            637	         -3.031
        616.700	            544	            601	         -2.643
        616.800	            589	            670	         -3.073
        616.900	            613	            690	         -3.354
        617.000	            615	            686	         -3.495
        617.100	            599	            670	         -3.056
        617.200	            596	            665	         -2.915
        617.300	            605	            670	         -3.448
        617.400	            587	            653	          0.678
        617.500	            590	            658	         -0.194
        617.600	            589	            659	         -0.148
        617.700	            588	            657	         -0.017
        617.800	            586	            658	         -0.152
        617.900	            588	            658	         -0.147
        618.000	            583	            654	         -0.086
        618.100	            592	            654	         -0.111
        618.200	            585	            650	         -0.160
        618.300	            591	            651	         -0.180
        618.400	            586	            652	         -0.122
        618.500	            597	            662	         -0.149
        618.600	            576	            630	         -0.153
        618.700	            546	            594	         -0.165
        618.800	            483	            528	         -0.037
        618.900	            442	            485	         -0.087
        619.000	            446	            494	         -0.267
        619.100	            449	            495	         -0.104
        619.200	            451	            495	         -0.136
        619.300	            453	            497	         -0.091
        619.400	            453	            496	         -0.161
        619.500	            453	            500	         -0.124
        619.600	            453	            502	         -0.089
        619.700	            460	            503	         -0.104
        619.800	            461	            505	         -0.160
        619.900	            454	            505	         -0.072
        620.000	            467	            510	         -0.105
        620.100	            468	            516	         -0.109
        620.200	            473	            520	         -0.175
        620.300	            469	            524	         -0.075
        620.400	            469	            525	         -0.149
        620.500	            474	            525	         -0.091
        620.600	            474	            534	         -0.114
        620.700	            486	            537	         -0.142
        620.800	            488	            541	         -0.136
        620.900	            485	            545	         -0.143
        621.000	            495	            546	         -0.093
        621.100	            491	            550	         -0.077
        621.200	            510	            570	         -0.155
